Wave_Grp_ID,Wave_Grp_Index,Wave_Grp_Delay,Wave_Grp_Pattern,Wave_Grp_Mob_Delay_1,Wave_Grp_Spawn_1,Wave_Grp_Mob_ID_1,Wave_Grp_Mob_Lv_1,Wave_Grp_Mob_Value_1,Wave_Grp_Mob_Delay_2,Wave_Grp_Spawn_2,Wave_Grp_Mob_ID_2,Wave_Grp_Mob_Lv_2,Wave_Grp_Mob_Value_2,Wave_Grp_Mob_Delay_3,Wave_Grp_Spawn_3,Wave_Grp_Mob_ID_3,Wave_Grp_Mob_Lv_3,Wave_Grp_Mob_Value_3,Wave_Grp_Mob_Delay_4,Wave_Grp_Spawn_4,Wave_Grp_Mob_ID_4,Wave_Grp_Mob_Lv_4,Wave_Grp_Mob_Value_4,Wave_Grp_Mob_Delay_5,Wave_Grp_Spawn_5,Wave_Grp_Mob_ID_5,Wave_Grp_Mob_Lv_5,Wave_Grp_Mob_Value_5
57,7,2,0,8.666666667,4,20007,16,6,,,,,,,,,,,,,,,,,,,,
57,8,2,0,10,5,20008,16,6,,,,,,,,,,,,,,,,,,,,
57,9,2,0,11.33333333,6,20027,16,6,,,,,,,,,,,,,,,,,,,,
57,10,2,0,9.666666667,7,20007,16,6,,,,,,,,,,,,,,,,,,,,
57,11,2,0,10,8,20033,16,6,,,,,,,,,,,,,,,,,,,,
57,12,2,0,10.33333333,9,20007,16,6,,,,,,,,,,,,,,,,,,,,
57,13,2,0,9,10,20003,16,6,,,,,,,,,,,,,,,,,,,,
57,14,2,0,8.666666667,11,20001,16,6,,,,,,,,,,,,,,,,,,,,
57,15,2,0,9.666666667,12,20003,16,6,,,,,,,,,,,,,,,,,,,,
58,1,1,0,5,1,20008,16,7,,,,,,,,,,,,,,,,,,,,
58,2,1,0,5.714285714,2,20030,16,7,,,,,,,,,,,,,,,,,,,,
58,3,1,0,6.428571429,3,20036,16,7,,,,,,,,,,,,,,,,,,,,
58,4,1,0,10.71428571,4,20007,16,7,,,,,,,,,,,,,,,,,,,,
58,5,1,0,11.42857143,5,20003,17,7,,,,,,,,,,,,,,,,,,,,
58,6,1,0,11.42857143,6,20007,17,7,,,,,,,,,,,,,,,,,,,,
58,7,1,0,8.5,7,20003,17,8,,,,,,,,,,,,,,,,,,,,
58,8,1,0,8.75,8,20008,17,8,,,,,,,,,,,,,,,,,,,,
58,9,1,0,9,9,20033,17,8,,,,,,,,,,,,,,,,,,,,
58,10,4,0,10.14285714,10,20003,17,7,,,,,,,,,,,,,,,,,,,,
58,11,4,0,10,11,20027,17,7,,,,,,,,,,,,,,,,,,,,
58,12,4,0,10.71428571,12,20003,17,7,,,,,,,,,,,,,,,,,,,,
59,1,1,0,5,1,20001,17,7,,,,,,,,,,,,,,,,,,,,
59,2,1,0,8.571428571,2,20008,17,7,,,,,,,,,,,,,,,,,,,,
59,3,1,0,7.857142857,3,20001,17,7,,,,,,,,,,,,,,,,,,,,
59,4,1,0,9.285714286,4,20007,17,7,,,,,,,,,,,,,,,,,,,,
59,5,1,0,10.66666667,5,20003,17,6,,,,,,,,,,,,,,,,,,,,
59,6,1,0,10.66666667,6,20008,17,6,,,,,,,,,,,,,,,,,,,,
59,7,1,0,4.666666667,7,20007,17,6,,,,,,,,,,,,,,,,,,,,
59,8,1,0,6.666666667,8,20036,17,6,,,,,,,,,,,,,,,,,,,,
59,9,1,0,8.666666667,9,20033,17,6,,,,,,,,,,,,,,,,,,,,
59,10,4,0,4.2,10,20003,17,5,,,,,,,,,,,,,,,,,,,,
59,11,4,0,6,11,20027,17,5,,,,,,,,,,,,,,,,,,,,
59,12,4,0,7.8,12,20007,17,5,,,,,,,,,,,,,,,,,,,,
59,13,20,1,0.6,1,20001,17,5,,,,,,,,,,,,,,,,,,,,
59,14,20,1,0.6,2,20030,17,5,,,,,,,,,,,,,,,,,,,,
59,15,20,1,0.6,3,20001,17,5,,,,,,,,,,,,,,,,,,,,
60,1,1,0,5.714285714,4,20001,17,7,,,,,,,,,,,,,,,,,,,,
60,2,1,0,6.285714286,5,20007,17,7,,,,,,,,,,,,,,,,,,,,
60,3,1,0,7.142857143,6,20036,17,7,,,,,,,,,,,,,,,,,,,,
60,4,1,0,7.857142857,7,20003,17,7,,,,,,,,,,,,,,,,,,,,
60,5,1,0,10,8,20033,17,7,,,,,,,,,,,,,,,,,,,,
60,6,1,0,8.928571429,9,20007,17,7,,,,,,,,,,,,,,,,,,,,
60,7,1,0,7.166666667,4,20003,17,6,,,,,,,,,,,,,,,,,,,,
60,8,1,0,9.166666667,5,20001,17,6,,,,,,,,,,,,,,,,,,,,
60,9,1,0,11.16666667,6,20007,17,6,,,,,,,,,,,,,,,,,,,,
60,10,1,0,7.166666667,7,20007,17,6,,,,,,,,,,,,,,,,,,,,
60,11,1,0,9.166666667,8,20027,17,6,,,,,,,,,,,,,,,,,,,,
60,12,1,0,11.16666667,9,20030,17,6,,,,,,,,,,,,,,,,,,,,
60,13,40,0,2.5,1,20001,17,6,,,,,,,,,,,,,,,,,,,,
60,14,40,0,2.5,3,20008,17,6,,,,,,,,,,,,,,,,,,,,
60,15,60,1,1,2,30003,17,1,,,,,,,,,,,,,,,,,,,,
