Wave_Grp_ID,Wave_Grp_Index,Wave_Grp_Delay,Wave_Grp_Pattern,Wave_Grp_Mob_Delay_1,Wave_Grp_Spawn_1,Wave_Grp_Mob_ID_1,Wave_Grp_Mob_Lv_1,Wave_Grp_Mob_Value_1,Wave_Grp_Mob_Delay_2,Wave_Grp_Spawn_2,Wave_Grp_Mob_ID_2,Wave_Grp_Mob_Lv_2,Wave_Grp_Mob_Value_2,Wave_Grp_Mob_Delay_3,Wave_Grp_Spawn_3,Wave_Grp_Mob_ID_3,Wave_Grp_Mob_Lv_3,Wave_Grp_Mob_Value_3,Wave_Grp_Mob_Delay_4,Wave_Grp_Spawn_4,Wave_Grp_Mob_ID_4,Wave_Grp_Mob_Lv_4,Wave_Grp_Mob_Value_4,Wave_Grp_Mob_Delay_5,Wave_Grp_Spawn_5,Wave_Grp_Mob_ID_5,Wave_Grp_Mob_Lv_5,Wave_Grp_Mob_Value_5
131,1,1,0,14,1,20053,55,4,10,4,20052,55,3,,,,,,,,,,,,,,,
131,2,1,0,4,2,20054,55,5,15,7,20005,55,3,,,,,,,,,,,,,,,
131,3,1,0,7,3,20055,55,5,20,2,20052,55,3,,,,,,,,,,,,,,,
131,4,1,0,10,4,20053,55,4,25,1,20005,55,3,,,,,,,,,,,,,,,
131,5,1,0,21,5,20054,55,4,30,3,20006,55,2,,,,,,,,,,,,,,,
131,6,1,0,23,7,20053,55,4,,,,,,,,,,,,,,,,,,,,
131,7,1,0,25,8,20054,55,5,,,,,,,,,,,,,,,,,,,,
131,8,1,0,9,1,20055,55,4,,,,,,,,,,,,,,,,,,,,
131,9,1,0,19,2,20053,55,5,,,,,,,,,,,,,,,,,,,,
131,10,1,0,11,3,20054,55,4,,,,,,,,,,,,,,,,,,,,
131,11,1,0,15,4,20055,55,5,,,,,,,,,,,,,,,,,,,,
131,12,1,0,13,5,20004,55,4,,,,,,,,,,,,,,,,,,,,
131,13,1,0,27,7,20053,55,5,,,,,,,,,,,,,,,,,,,,
131,14,1,0,17,8,20054,55,4,,,,,,,,,,,,,,,,,,,,
132,1,1,0,9,1,20053,56,4,16,7,20052,56,3,,,,,,,,,,,,,,,
132,2,1,0,3,2,20054,56,4,14,4,20005,56,3,,,,,,,,,,,,,,,
132,3,1,0,14,3,20055,56,4,18,6,20052,56,3,,,,,,,,,,,,,,,
132,4,1,0,10,4,20053,56,4,24,9,20005,56,3,,,,,,,,,,,,,,,
132,5,1,0,4,5,20054,56,4,10,10,20006,56,3,,,,,,,,,,,,,,,
132,6,1,0,15,6,20053,56,4,19,3,20052,56,3,,,,,,,,,,,,,,,
132,7,1,0,20,7,20054,56,4,20,4,20005,56,3,,,,,,,,,,,,,,,
132,8,1,0,22,8,20055,56,4,30,6,20006,56,3,,,,,,,,,,,,,,,
132,9,1,0,5,9,20053,56,4,35,7,20052,56,2,,,,,,,,,,,,,,,
132,10,1,0,16,10,20054,56,4,40,11,20005,56,2,,,,,,,,,,,,,,,
132,11,1,0,25,11,20055,56,4,,,,,,,,,,,,,,,,,,,,
132,12,1,0,21,12,20004,56,4,,,,,,,,,,,,,,,,,,,,
133,1,1,0,3,2,20053,56,4,20,1,20052,56,2,,,,,,,,,,,,,,,
133,2,1,0,5,11,20054,56,4,30,10,20005,56,2,,,,,,,,,,,,,,,
133,3,1,0,7,1,20055,56,4,35,3,20052,56,2,,,,,,,,,,,,,,,
133,4,1,0,4,10,20053,56,4,10,12,20005,56,3,,,,,,,,,,,,,,,
133,5,1,0,6,3,20054,56,4,12,11,20006,56,3,,,,,,,,,,,,,,,
133,6,1,0,8,10,20053,56,4,,,,,,,,,,,,,,,,,,,,
133,7,1,0,10,1,20054,56,4,,,,,,,,,,,,,,,,,,,,
133,8,1,0,22,12,20055,56,4,,,,,,,,,,,,,,,,,,,,
133,9,1,0,26,3,20053,56,4,,,,,,,,,,,,,,,,,,,,
133,10,1,0,16,12,20054,56,4,,,,,,,,,,,,,,,,,,,,
133,11,1,0,24,1,20055,56,4,,,,,,,,,,,,,,,,,,,,
133,12,1,0,12,12,20004,56,4,,,,,,,,,,,,,,,,,,,,
133,13,1,0,16,10,20053,56,4,,,,,,,,,,,,,,,,,,,,
133,14,1,0,20,3,20054,56,4,,,,,,,,,,,,,,,,,,,,
133,15,1,0,14,11,20055,56,4,,,,,,,,,,,,,,,,,,,,
133,16,1,0,18,2,20004,56,4,,,,,,,,,,,,,,,,,,,,
134,1,1,0,9,1,20053,56,3,16,7,20052,56,2,,,,,,,,,,,,,,,
134,2,1,0,3,2,20054,56,3,14,4,20005,56,2,,,,,,,,,,,,,,,
134,3,1,0,14,3,20055,56,3,18,6,20052,56,2,,,,,,,,,,,,,,,
134,4,1,0,10,4,20053,56,3,24,9,20005,56,2,,,,,,,,,,,,,,,
134,5,1,0,4,5,20054,56,3,10,10,20006,56,2,,,,,,,,,,,,,,,
134,6,1,0,15,6,20053,56,3,19,3,20052,56,2,,,,,,,,,,,,,,,
134,7,1,0,20,7,20054,56,3,20,4,20005,56,2,,,,,,,,,,,,,,,
134,8,1,0,22,8,20055,56,3,30,6,20006,56,2,,,,,,,,,,,,,,,
134,9,1,0,5,9,20053,56,2,35,7,20052,56,2,,,,,,,,,,,,,,,
134,10,1,0,16,10,20054,56,2,40,11,20005,56,2,,,,,,,,,,,,,,,
134,11,1,0,25,11,20055,56,2,,,,,,,,,,,,,,,,,,,,
134,12,1,0,21,12,20004,56,2,,,,,,,,,,,,,,,,,,,,
134,13,1,0,26,1,20053,56,2,,,,,,,,,,,,,,,,,,,,
134,14,1,0,17,2,20054,56,2,,,,,,,,,,,,,,,,,,,,
134,15,1,0,6,3,20055,56,2,,,,,,,,,,,,,,,,,,,,
134,16,1,0,11,4,20004,56,2,,,,,,,,,,,,,,,,,,,,
134,17,1,0,23,5,20053,56,2,,,,,,,,,,,,,,,,,,,,
134,18,1,0,18,6,20054,56,2,,,,,,,,,,,,,,,,,,,,
134,19,1,0,12,7,20055,56,2,,,,,,,,,,,,,,,,,,,,
134,20,1,0,7,8,20004,56,2,,,,,,,,,,,,,,,,,,,,
134,21,1,0,19,9,20053,56,2,,,,,,,,,,,,,,,,,,,,
134,22,1,0,24,10,20054,56,2,,,,,,,,,,,,,,,,,,,,
134,23,1,0,8,11,20055,56,2,,,,,,,,,,,,,,,,,,,,
134,24,1,0,13,12,20004,56,2,,,,,,,,,,,,,,,,,,,,
135,1,1,0,1,2,30003,57,1,,,,,,,,,,,,,,,,,,,,
136,1,1,0,3,1,20053,57,3,30,1,20052,57,1,,,,,,,,,,,,,,,
136,2,1,0,3,2,20054,57,3,30,2,20037,57,1,,,,,,,,,,,,,,,
136,3,1,0,3,3,20053,57,3,30,3,20005,57,1,,,,,,,,,,,,,,,
136,4,1,0,3,4,20054,57,3,30,4,20006,57,1,,,,,,,,,,,,,,,
136,5,1,0,3,5,20004,57,3,30,5,20048,57,1,,,,,,,,,,,,,,,
136,6,1,0,3,6,20055,57,3,30,6,20038,57,1,,,,,,,,,,,,,,,
136,7,1,0,3,7,20046,57,3,30,7,20052,57,1,,,,,,,,,,,,,,,
136,8,1,0,3,8,20047,57,3,30,8,20037,57,1,,,,,,,,,,,,,,,
136,9,1,0,3,9,20036,57,3,30,9,20005,57,1,,,,,,,,,,,,,,,
136,10,1,0,3,10,20053,57,3,30,10,20006,57,1,,,,,,,,,,,,,,,
136,11,1,0,3,11,20054,57,3,30,11,20048,57,1,,,,,,,,,,,,,,,
136,12,1,0,3,12,20004,57,3,30,12,20038,57,1,,,,,,,,,,,,,,,
136,13,1,0,9,1,20055,57,3,10,4,20052,57,1,,,,,,,,,,,,,,,
136,14,1,0,8,3,20046,57,3,15,6,20037,57,1,,,,,,,,,,,,,,,
136,15,1,0,7,4,20047,57,3,20,7,20005,57,1,,,,,,,,,,,,,,,
136,16,1,0,16,6,20036,57,3,25,9,20006,57,1,,,,,,,,,,,,,,,
136,17,1,0,12,7,20053,57,3,,,,,,,,,,,,,,,,,,,,
136,18,1,0,18,9,20054,57,3,,,,,,,,,,,,,,,,,,,,
136,19,1,0,14,10,20053,57,3,,,,,,,,,,,,,,,,,,,,
136,20,1,0,11,12,20054,57,3,,,,,,,,,,,,,,,,,,,,
136,21,0,1,0,0,20004,57,0,,,,,,,,,,,,,,,,,,,,
136,22,0,1,0,0,20055,57,0,,,,,,,,,,,,,,,,,,,,
136,23,0,1,0,0,20046,57,0,,,,,,,,,,,,,,,,,,,,
136,24,0,1,0,0,20047,57,0,,,,,,,,,,,,,,,,,,,,
137,1,3,0,1,1,20053,58,3,20,4,20052,58,2,,,,,,,,,,,,,,,
137,2,3,0,2,2,20054,58,3,30,6,20037,58,2,,,,,,,,,,,,,,,
137,3,3,0,3,3,20053,58,3,35,7,20005,58,2,,,,,,,,,,,,,,,
137,4,3,0,4,7,20054,58,3,40,9,20006,58,2,,,,,,,,,,,,,,,
137,5,3,0,5,8,20004,58,3,10,2,20048,58,2,,,,,,,,,,,,,,,
137,6,3,0,6,9,20055,58,3,15,11,20038,58,2,,,,,,,,,,,,,,,
137,7,3,0,7,12,20046,58,3,,,,,,,,,,,,,,,,,,,,
137,8,3,0,8,11,20047,58,3,,,,,,,,,,,,,,,,,,,,
137,9,3,0,9,10,20036,58,3,,,,,,,,,,,,,,,,,,,,
137,10,3,0,10,6,20053,58,3,,,,,,,,,,,,,,,,,,,,
137,11,3,0,11,5,20054,58,3,,,,,,,,,,,,,,,,,,,,
137,12,3,0,12,4,20004,58,3,,,,,,,,,,,,,,,,,,,,
137,13,25,0,1,1,20055,58,3,,,,,,,,,,,,,,,,,,,,
137,14,25,0,2,2,20046,58,3,,,,,,,,,,,,,,,,,,,,
137,15,25,0,3,3,20047,58,3,,,,,,,,,,,,,,,,,,,,
137,16,25,0,4,7,20036,58,3,,,,,,,,,,,,,,,,,,,,
137,17,25,0,5,8,20053,58,2,,,,,,,,,,,,,,,,,,,,
137,18,25,0,6,9,20054,58,2,,,,,,,,,,,,,,,,,,,,
137,19,25,0,7,12,20053,58,2,,,,,,,,,,,,,,,,,,,,
137,20,25,0,8,11,20054,58,2,,,,,,,,,,,,,,,,,,,,
137,21,25,0,9,10,20004,58,2,,,,,,,,,,,,,,,,,,,,
137,22,25,0,10,6,20055,58,2,,,,,,,,,,,,,,,,,,,,
137,23,25,0,11,5,20046,58,2,,,,,,,,,,,,,,,,,,,,
137,24,25,0,12,4,20047,58,2,,,,,,,,,,,,,,,,,,,,
138,1,1,0,3,5,20053,58,4,10,4,20052,58,3,,,,,,,,,,,,,,,
138,2,1,0,5,8,20054,58,4,15,6,20037,58,3,,,,,,,,,,,,,,,
138,3,1,0,7,4,20053,58,3,20,7,20005,58,3,,,,,,,,,,,,,,,
138,4,1,0,4,7,20054,58,4,25,5,20006,58,3,,,,,,,,,,,,,,,
138,5,1,0,6,6,20004,58,4,25,8,20048,58,3,,,,,,,,,,,,,,,
138,6,1,0,8,9,20055,58,3,17,4,20038,58,3,,,,,,,,,,,,,,,
138,7,1,0,10,4,20046,58,3,22,6,20052,58,3,,,,,,,,,,,,,,,
138,8,1,0,22,9,20047,58,3,28,7,20037,58,3,,,,,,,,,,,,,,,
138,9,1,0,26,7,20036,58,3,,,,,,,,,,,,,,,,,,,,
138,10,1,0,16,6,20053,58,3,,,,,,,,,,,,,,,,,,,,
138,11,1,0,24,4,20054,58,3,,,,,,,,,,,,,,,,,,,,
138,12,1,0,12,9,20004,58,3,,,,,,,,,,,,,,,,,,,,
138,13,1,0,16,6,20055,58,3,,,,,,,,,,,,,,,,,,,,
138,14,1,0,20,7,20046,58,3,,,,,,,,,,,,,,,,,,,,
138,15,1,0,14,8,20047,58,3,,,,,,,,,,,,,,,,,,,,
138,16,1,0,18,5,20036,58,3,,,,,,,,,,,,,,,,,,,,
139,1,1,0,18,1,20053,59,2,10,8,20052,59,2,,,,,,,,,,,,,,,
139,2,1,0,6,2,20054,59,2,12,2,20048,59,2,,,,,,,,,,,,,,,
139,3,1,0,28,3,20046,59,2,14,3,20037,59,2,,,,,,,,,,,,,,,
139,4,1,0,20,4,20047,59,2,16,7,20038,59,2,,,,,,,,,,,,,,,
139,5,1,0,8,5,20036,59,2,18,2,20052,59,2,,,,,,,,,,,,,,,
139,6,1,0,30,6,20053,59,2,20,3,20048,59,2,,,,,,,,,,,,,,,
139,7,1,0,40,7,20054,59,2,22,6,20037,59,2,,,,,,,,,,,,,,,
139,8,1,0,44,8,20046,59,2,24,1,20038,59,2,,,,,,,,,,,,,,,
139,9,1,0,10,9,20047,59,2,26,11,20052,59,2,,,,,,,,,,,,,,,
139,10,1,0,32,10,20036,59,2,28,9,20048,59,2,,,,,,,,,,,,,,,
139,11,1,0,50,11,20053,59,2,30,12,20037,59,2,,,,,,,,,,,,,,,
139,12,1,0,42,12,20054,59,2,32,4,20038,59,2,,,,,,,,,,,,,,,
139,13,1,0,52,1,20046,59,2,34,10,20052,59,1,,,,,,,,,,,,,,,
139,14,1,0,34,2,20047,59,2,36,5,20048,59,2,,,,,,,,,,,,,,,
139,15,1,0,12,3,20036,59,2,38,1,20037,59,1,,,,,,,,,,,,,,,
139,16,1,0,22,4,20053,59,2,,,,,,,,,,,,,,,,,,,,
139,17,1,0,46,5,20054,59,2,,,,,,,,,,,,,,,,,,,,
139,18,1,0,36,6,20046,59,2,,,,,,,,,,,,,,,,,,,,
139,19,1,0,24,7,20047,59,2,,,,,,,,,,,,,,,,,,,,
139,20,1,0,14,8,20053,59,2,,,,,,,,,,,,,,,,,,,,
139,21,1,0,38,9,20054,59,2,,,,,,,,,,,,,,,,,,,,
139,22,1,0,48,10,20046,59,2,,,,,,,,,,,,,,,,,,,,
139,23,1,0,16,11,20047,59,2,,,,,,,,,,,,,,,,,,,,
139,24,1,0,26,12,20036,59,2,,,,,,,,,,,,,,,,,,,,
140,1,3,0,1,1,20046,60,3,20,4,20048,60,2,,,,,,,,,,,,,,,
140,2,3,0,2,2,20047,60,3,30,6,20010,60,2,,,,,,,,,,,,,,,
140,3,3,0,3,3,20046,60,3,35,7,20009,60,2,,,,,,,,,,,,,,,
140,4,3,0,4,7,20047,60,3,40,9,20048,60,2,,,,,,,,,,,,,,,
140,5,3,0,5,8,20047,60,3,10,2,20008,60,2,,,,,,,,,,,,,,,
140,6,3,0,6,9,20046,60,3,15,11,20048,60,2,,,,,,,,,,,,,,,
140,7,3,0,7,12,20046,60,3,90,2,30003,60,1,,,,,,,,,,,,,,,
140,8,3,0,8,11,20046,60,3,,,,,,,,,,,,,,,,,,,,
140,9,3,0,9,10,20047,60,3,,,,,,,,,,,,,,,,,,,,
140,10,3,0,10,6,20047,60,3,,,,,,,,,,,,,,,,,,,,
140,11,3,0,11,5,20046,60,3,,,,,,,,,,,,,,,,,,,,
140,12,3,0,12,4,20047,60,3,,,,,,,,,,,,,,,,,,,,
140,13,25,0,1,1,20007,60,3,,,,,,,,,,,,,,,,,,,,
140,14,25,0,2,2,20007,60,3,,,,,,,,,,,,,,,,,,,,
140,15,25,0,3,3,20007,60,3,,,,,,,,,,,,,,,,,,,,
140,16,25,0,4,7,20007,60,2,,,,,,,,,,,,,,,,,,,,
140,17,25,0,5,8,20007,60,2,,,,,,,,,,,,,,,,,,,,
140,18,25,0,6,9,20007,60,2,,,,,,,,,,,,,,,,,,,,
140,19,25,0,7,12,20007,60,2,,,,,,,,,,,,,,,,,,,,
140,20,25,0,8,11,20007,60,2,,,,,,,,,,,,,,,,,,,,
140,21,25,0,9,10,20007,60,2,,,,,,,,,,,,,,,,,,,,
140,22,25,0,10,6,20007,60,2,,,,,,,,,,,,,,,,,,,,
140,23,25,0,11,5,20007,60,2,,,,,,,,,,,,,,,,,,,,
140,24,25,0,12,4,20007,60,2,,,,,,,,,,,,,,,,,,,,
141,1,1,0,3,2,20011,60,4,20,1,20012,60,2,,,,,,,,,,,,,,,
141,2,1,0,5,11,20049,60,4,30,10,20050,60,2,,,,,,,,,,,,,,,
141,3,1,0,7,1,20011,60,4,35,3,20051,60,2,,,,,,,,,,,,,,,
141,4,1,0,4,10,20049,60,4,10,12,20012,60,3,,,,,,,,,,,,,,,
141,5,1,0,6,3,20011,60,4,12,11,20050,60,3,,,,,,,,,,,,,,,
141,6,1,0,8,10,20049,60,4,,,,,,,,,,,,,,,,,,,,
141,7,1,0,10,1,20011,60,4,,,,,,,,,,,,,,,,,,,,
141,8,1,0,22,12,20049,60,4,,,,,,,,,,,,,,,,,,,,
141,9,1,0,26,3,20011,60,4,,,,,,,,,,,,,,,,,,,,
141,10,1,0,16,12,20049,60,4,,,,,,,,,,,,,,,,,,,,
141,11,1,0,24,1,20011,60,4,,,,,,,,,,,,,,,,,,,,
141,12,1,0,12,12,20049,60,4,,,,,,,,,,,,,,,,,,,,
141,13,1,0,16,10,20011,60,4,,,,,,,,,,,,,,,,,,,,
141,14,1,0,20,3,20049,60,4,,,,,,,,,,,,,,,,,,,,
141,15,1,0,14,11,20011,60,4,,,,,,,,,,,,,,,,,,,,
141,16,1,0,18,2,20049,60,4,,,,,,,,,,,,,,,,,,,,
142,1,1,0,3,1,20011,60,3,30,1,20012,60,1,,,,,,,,,,,,,,,
142,2,1,0,3,2,20049,60,3,30,2,20050,60,1,,,,,,,,,,,,,,,
142,3,1,0,3,3,20011,60,3,30,3,20051,60,1,,,,,,,,,,,,,,,
142,4,1,0,3,4,20049,60,3,30,4,20012,60,1,,,,,,,,,,,,,,,
142,5,1,0,3,5,20011,60,3,30,5,20050,60,1,,,,,,,,,,,,,,,
142,6,1,0,3,6,20049,60,3,30,6,20051,60,1,,,,,,,,,,,,,,,
142,7,1,0,3,7,20011,60,3,30,7,20012,60,1,,,,,,,,,,,,,,,
142,8,1,0,3,8,20049,60,3,30,8,20050,60,1,,,,,,,,,,,,,,,
142,9,1,0,3,9,20011,60,3,30,9,20051,60,1,,,,,,,,,,,,,,,
142,10,1,0,3,10,20049,60,3,30,10,20012,60,1,,,,,,,,,,,,,,,
142,11,1,0,3,11,20011,60,3,30,11,20050,60,1,,,,,,,,,,,,,,,
142,12,1,0,3,12,20049,60,3,30,12,20051,60,1,,,,,,,,,,,,,,,
142,13,1,0,9,1,20011,60,3,10,4,20012,60,1,,,,,,,,,,,,,,,
142,14,1,0,8,3,20049,60,3,15,6,20050,60,1,,,,,,,,,,,,,,,
142,15,1,0,7,4,20011,60,3,20,7,20051,60,1,,,,,,,,,,,,,,,
142,16,1,0,16,6,20049,60,3,25,9,20012,60,1,,,,,,,,,,,,,,,
142,17,1,0,12,7,20011,60,3,,,,,,,,,,,,,,,,,,,,
142,18,1,0,18,9,20049,60,3,,,,,,,,,,,,,,,,,,,,
142,19,1,0,14,10,20011,60,3,,,,,,,,,,,,,,,,,,,,
142,20,1,0,11,12,20049,60,3,,,,,,,,,,,,,,,,,,,,
143,1,1,0,9,1,20011,60,4,16,7,20012,60,3,,,,,,,,,,,,,,,
143,2,1,0,3,2,20049,60,4,14,4,20050,60,3,,,,,,,,,,,,,,,
143,3,1,0,14,3,20011,60,4,18,6,20051,60,3,,,,,,,,,,,,,,,
143,4,1,0,10,4,20049,60,4,24,9,20012,60,3,,,,,,,,,,,,,,,
143,5,1,0,4,5,20011,60,4,10,10,20012,60,3,,,,,,,,,,,,,,,
143,6,1,0,15,6,20049,60,4,19,3,20050,60,3,,,,,,,,,,,,,,,
143,7,1,0,20,7,20011,60,4,20,4,20051,60,3,,,,,,,,,,,,,,,
143,8,1,0,22,8,20049,60,4,30,6,20012,60,3,,,,,,,,,,,,,,,
143,9,1,0,5,9,20011,60,4,35,7,20050,60,2,,,,,,,,,,,,,,,
143,10,1,0,16,10,20049,60,4,40,11,20051,60,2,,,,,,,,,,,,,,,
143,11,1,0,25,11,20011,60,4,,,,,,,,,,,,,,,,,,,,
143,12,1,0,21,12,20049,60,4,,,,,,,,,,,,,,,,,,,,
144,1,1,0,14,1,20011,61,4,10,4,20012,61,3,,,,,,,,,,,,,,,
144,2,1,0,4,2,20011,61,5,15,7,20008,61,3,,,,,,,,,,,,,,,
144,3,1,0,7,3,20011,61,5,20,2,20012,61,3,,,,,,,,,,,,,,,
144,4,1,0,10,4,20007,61,4,25,1,20008,61,3,,,,,,,,,,,,,,,
144,5,1,0,21,5,20011,61,4,30,3,20009,61,2,,,,,,,,,,,,,,,
144,6,1,0,23,7,20007,61,4,,,,,,,,,,,,,,,,,,,,
144,7,1,0,25,8,20011,61,5,,,,,,,,,,,,,,,,,,,,
144,8,1,0,9,1,20011,61,4,,,,,,,,,,,,,,,,,,,,
144,9,1,0,19,2,20007,61,5,,,,,,,,,,,,,,,,,,,,
144,10,1,0,11,3,20007,61,4,,,,,,,,,,,,,,,,,,,,
144,11,1,0,15,4,20011,61,5,,,,,,,,,,,,,,,,,,,,
144,12,1,0,13,5,20007,61,4,,,,,,,,,,,,,,,,,,,,
144,13,1,0,27,7,20011,61,5,,,,,,,,,,,,,,,,,,,,
144,14,1,0,17,8,20007,61,4,,,,,,,,,,,,,,,,,,,,
145,1,1,0,1,2,30003,61,1,,,,,,,,,,,,,,,,,,,,
146,1,1,0,3,5,20011,62,4,10,4,20012,62,3,,,,,,,,,,,,,,,
146,2,1,0,5,8,20049,62,4,15,6,20050,62,3,,,,,,,,,,,,,,,
146,3,1,0,7,4,20007,62,3,20,7,20051,62,3,,,,,,,,,,,,,,,
146,4,1,0,4,7,20011,62,4,25,5,20008,62,3,,,,,,,,,,,,,,,
146,5,1,0,6,6,20049,62,4,25,8,20009,62,3,,,,,,,,,,,,,,,
146,6,1,0,8,9,20011,62,3,17,4,20012,62,3,,,,,,,,,,,,,,,
146,7,1,0,10,4,20049,62,3,22,6,20050,62,3,,,,,,,,,,,,,,,
146,8,1,0,22,9,20007,62,3,28,7,20051,62,3,,,,,,,,,,,,,,,
146,9,1,0,26,7,20049,62,3,,,,,,,,,,,,,,,,,,,,
146,10,1,0,16,6,20007,62,3,,,,,,,,,,,,,,,,,,,,
146,11,1,0,24,4,20011,62,3,,,,,,,,,,,,,,,,,,,,
146,12,1,0,12,9,20049,62,3,,,,,,,,,,,,,,,,,,,,
146,13,1,0,16,6,20007,62,3,,,,,,,,,,,,,,,,,,,,
146,14,1,0,20,7,20011,62,3,,,,,,,,,,,,,,,,,,,,
146,15,1,0,14,8,20049,62,3,,,,,,,,,,,,,,,,,,,,
146,16,1,0,18,5,20007,62,3,,,,,,,,,,,,,,,,,,,,
147,1,1,0,18,1,20011,62,2,10,8,20012,62,2,,,,,,,,,,,,,,,
147,2,1,0,6,2,20049,62,2,12,2,20050,62,2,,,,,,,,,,,,,,,
147,3,1,0,28,3,20007,62,2,14,3,20051,62,2,,,,,,,,,,,,,,,
147,4,1,0,20,4,20011,62,2,16,7,20008,62,2,,,,,,,,,,,,,,,
147,5,1,0,8,5,20049,62,2,18,2,20009,62,2,,,,,,,,,,,,,,,
147,6,1,0,30,6,20011,62,2,20,3,20012,62,2,,,,,,,,,,,,,,,
147,7,1,0,40,7,20049,62,2,22,6,20050,62,2,,,,,,,,,,,,,,,
147,8,1,0,44,8,20007,62,2,24,1,20051,62,2,,,,,,,,,,,,,,,
147,9,1,0,10,9,20049,62,2,26,11,20008,62,2,,,,,,,,,,,,,,,
147,10,1,0,32,10,20007,62,2,28,9,20009,62,2,,,,,,,,,,,,,,,
147,11,1,0,50,11,20011,62,2,30,12,20010,62,2,,,,,,,,,,,,,,,
147,12,1,0,42,12,20049,62,2,32,4,20012,62,2,,,,,,,,,,,,,,,
147,13,1,0,52,1,20007,62,2,34,10,20050,62,1,,,,,,,,,,,,,,,
147,14,1,0,34,2,20011,62,2,36,5,20051,62,2,,,,,,,,,,,,,,,
147,15,1,0,12,3,20049,62,2,38,1,20008,62,1,,,,,,,,,,,,,,,
147,16,1,0,22,4,20007,62,2,,,,,,,,,,,,,,,,,,,,
147,17,1,0,46,5,20007,62,2,,,,,,,,,,,,,,,,,,,,
147,18,1,0,36,6,20011,62,2,,,,,,,,,,,,,,,,,,,,
147,19,1,0,24,7,20049,62,2,,,,,,,,,,,,,,,,,,,,
147,20,1,0,14,8,20007,62,2,,,,,,,,,,,,,,,,,,,,
147,21,1,0,38,9,20011,62,2,,,,,,,,,,,,,,,,,,,,
147,22,1,0,48,10,20049,62,2,,,,,,,,,,,,,,,,,,,,
147,23,1,0,16,11,20007,62,2,,,,,,,,,,,,,,,,,,,,
147,24,1,0,26,12,20049,62,2,,,,,,,,,,,,,,,,,,,,
148,1,1,0,9,1,20011,63,3,16,7,20012,63,2,,,,,,,,,,,,,,,
148,2,1,0,3,2,20049,63,3,14,4,20050,63,2,,,,,,,,,,,,,,,
148,3,1,0,14,3,20007,63,3,18,6,20051,63,2,,,,,,,,,,,,,,,
148,4,1,0,10,4,20011,63,3,24,9,20008,63,2,,,,,,,,,,,,,,,
148,5,1,0,4,5,20049,63,3,10,10,20009,63,2,,,,,,,,,,,,,,,
148,6,1,0,15,6,20011,63,3,19,3,20012,63,2,,,,,,,,,,,,,,,
148,7,1,0,20,7,20049,63,3,20,4,20050,63,2,,,,,,,,,,,,,,,
148,8,1,0,22,8,20007,63,3,30,6,20051,63,2,,,,,,,,,,,,,,,
148,9,1,0,5,9,20049,63,3,35,7,20008,63,2,,,,,,,,,,,,,,,
148,10,1,0,16,10,20007,63,2,40,11,20009,63,2,,,,,,,,,,,,,,,
148,11,1,0,25,11,20011,63,2,,,,,,,,,,,,,,,,,,,,
148,12,1,0,21,12,20049,63,2,,,,,,,,,,,,,,,,,,,,
148,13,1,0,26,1,20007,63,2,,,,,,,,,,,,,,,,,,,,
148,14,1,0,17,2,20011,63,2,,,,,,,,,,,,,,,,,,,,
148,15,1,0,6,3,20049,63,2,,,,,,,,,,,,,,,,,,,,
148,16,1,0,11,4,20007,63,2,,,,,,,,,,,,,,,,,,,,
148,17,1,0,23,5,20007,63,2,,,,,,,,,,,,,,,,,,,,
148,18,1,0,18,6,20011,63,2,,,,,,,,,,,,,,,,,,,,
148,19,1,0,12,7,20049,63,2,,,,,,,,,,,,,,,,,,,,
148,20,1,0,7,8,20007,63,2,,,,,,,,,,,,,,,,,,,,
148,21,1,0,19,9,20011,63,2,,,,,,,,,,,,,,,,,,,,
148,22,1,0,24,10,20049,63,2,,,,,,,,,,,,,,,,,,,,
148,23,1,0,8,11,20007,63,2,,,,,,,,,,,,,,,,,,,,
148,24,1,0,13,12,20049,63,2,,,,,,,,,,,,,,,,,,,,
149,1,3,0,1,1,20011,64,3,20,4,20012,64,2,,,,,,,,,,,,,,,
149,2,3,0,2,2,20049,64,3,30,6,20050,64,2,,,,,,,,,,,,,,,
149,3,3,0,3,3,20007,64,3,35,7,20051,64,2,,,,,,,,,,,,,,,
149,4,3,0,4,7,20011,64,3,40,9,20008,64,2,,,,,,,,,,,,,,,
149,5,3,0,5,8,20049,64,3,10,2,20009,64,2,,,,,,,,,,,,,,,
149,6,3,0,6,9,20011,64,3,15,11,20012,64,2,,,,,,,,,,,,,,,
149,7,3,0,7,12,20049,64,3,,,,,,,,,,,,,,,,,,,,
149,8,3,0,8,11,20007,64,3,,,,,,,,,,,,,,,,,,,,
149,9,3,0,9,10,20049,64,3,,,,,,,,,,,,,,,,,,,,
149,10,3,0,10,6,20007,64,3,,,,,,,,,,,,,,,,,,,,
149,11,3,0,11,5,20011,64,3,,,,,,,,,,,,,,,,,,,,
149,12,3,0,12,4,20049,64,3,,,,,,,,,,,,,,,,,,,,
149,13,25,0,1,1,20007,64,3,,,,,,,,,,,,,,,,,,,,
149,14,25,0,2,2,20011,64,3,,,,,,,,,,,,,,,,,,,,
149,15,25,0,3,3,20049,64,3,,,,,,,,,,,,,,,,,,,,
149,16,25,0,4,7,20007,64,3,,,,,,,,,,,,,,,,,,,,
